# GLoBES neutrino oscillation simulation
# --------------------------------------
#
# Run started on Fri Nov 19 14:31:48 2021
#
# Command line:   ./nu -e OPERA -f 4 -a PARAM_SCAN -t TH24=1.57 -p DM41,-2.0,2.0,80,LOGSCALE -p s22thmue,-4.01,-0.01,80,LOGSCALE 
#
# NU_RANK and/or NU_SIZE not defined. Assuming no parallelization.
# Using SNU probability engine.
# Using 4 flavor model
# Simulating the following experiments:
#   OPERA
# Including the following AEDL files:
#   opera.glb (version 3.0.0)
#
# AEDL variables:
#
# External analysis routines included:
#
# True oscillation parameters (only nonzero params shown):
#   TH12 = 0.58678
#   TH13 = 0.149051
#   TH23 = 0.823795
#   DELTA_0 = 4.71239
#   DM21 = 7.4e-05
#   DM31 = 0.002494
#   TH24 = 1.57
# External priors:
#
# Miscellaneous options:
#   Constraint \eps^s = \eps^{d\dag}: NO
#   New reactor fluxes (1101.2663):   YES
#
# Parameter scan:
#         DM41,         -2,          2,    80  0x1
#     s22thmue,      -4.01,      -0.01,    80  0x1
# Marginalizing over:
#   
# Prescan for degeneracy finding:
# Degfinder flags: 0x0
#
# General parameter scan
#
#                  DM41        s22thmue       chi2_NH          chi2_IH
                   -1.6           -0.26     45.66115683     45.65163707
                   -1.6           -0.21     45.74895275     45.73922913
                   -1.6           -0.16     45.82715683     45.81725182
                   -1.6           -0.11     45.89682115     45.88675446
                   -1.6           -0.06      45.9588818     45.94867045
                   -1.6           -0.01     46.01417266     46.00382965
                  -1.55           -4.01    0.6627730699    0.6618105224
                  -1.55           -3.96    0.6496632654    0.6486669879
                  -1.55           -3.91    0.6352917599    0.6342637452
                  -1.55           -3.86    0.6195870413     0.618530045
                  -1.55           -3.81    0.6024881304    0.6014058085
                  -1.55           -3.76    0.5839500719    0.5828471371
                  -1.55           -3.71    0.5639509111    0.5628333081
                  -1.55           -3.66    0.5425004551    0.5413755567
                  -1.55           -3.61    0.5196511646    0.5185279895
                  -1.55           -3.56    0.4955115601     0.494401012
                  -1.55           -3.51    0.4702625664    0.4691776959
                  -1.55           -3.46     0.444177255    0.4431335421
                  -1.55           -3.41     0.417644465    0.4166601219
                  -1.55           -3.36    0.3911967947    0.3902930865
                  -1.55           -3.31    0.3655434428    0.3647450222
                  -1.55           -3.26    0.3416083383    0.3409435904
                  -1.55           -3.21    0.3205739167    0.3200753069
                  -1.55           -3.16    0.3039307723    0.3036351893
                  -1.55           -3.11    0.2935332235    0.2934823074
                  -1.55           -3.06    0.2916605607    0.2919010014
                  -1.55           -3.01    0.3010833813    0.3016671711
                  -1.55           -2.96    0.3251339434    0.3261185607
                  -1.55           -2.91    0.3677788626    0.3692273615
                  -1.55           -2.86    0.4336917232    0.4356726933
                  -1.55           -2.81    0.5283222469    0.5309096038
                  -1.55           -2.76    0.6579575605     0.661230117
                  -1.55           -2.71       0.8297698    0.8338105591
                  -1.55           -2.66     1.051842803     1.056737905
                  -1.55           -2.61     1.333168961     1.339006206
                  -1.55           -2.56     1.683605507     1.690472367
                  -1.55           -2.51     2.113777584     2.121758613
                  -1.55           -2.46     2.634913649     2.644087192
                  -1.55           -2.41     3.258597115     3.269031231
                  -1.55           -2.36       3.9964172     4.008164731
                  -1.55           -2.31     4.859502147     4.872594889
                  -1.55           -2.26     5.857920295     5.872362319
                  -1.55           -2.21     6.999940337     7.015700593
                  -1.55           -2.16     8.291153461     8.308158013
                  -1.55           -2.11     9.733479769     9.751604215
                  -1.55           -2.06     11.32411236      11.3431754
                  -1.55           -2.01     13.05449742     13.07425698
                  -1.55           -1.96     14.90950684     14.92966049
                  -1.55           -1.91     16.86702231     16.88721426
                  -1.55           -1.86     18.89819358     18.91802996
                  -1.55           -1.81     20.96861444     20.98768769
                  -1.55           -1.76     23.04052639     23.05844694
                  -1.55           -1.71     25.07588506     25.09231535
                  -1.55           -1.66     27.03977416     27.05445758
                  -1.55           -1.61     28.90340515     28.91618261
                  -1.55           -1.56     30.64599585     30.65680657
                  -1.55           -1.51     32.25520744     32.26407584
                  -1.55           -1.46     33.72631948     33.73333399
                  -1.55           -1.41     35.06065064     35.06594093
                  -1.55           -1.36     36.26377018     36.26748738
                  -1.55           -1.31     37.34388213      37.3461839
                  -1.55           -1.26     38.31055645     38.31159707
                  -1.55           -1.21     39.17382925     39.17375374
                  -1.55           -1.16     39.94361671     39.94255785
                  -1.55           -1.11     40.62936445     40.62744175
                  -1.55           -1.06     41.23986032     41.23718007
                  -1.55           -1.01     41.78315365     41.77980969
                  -1.55           -0.96     42.26654051     42.26261527
                  -1.55           -0.91     42.69658761     42.69215326
                  -1.55           -0.86     43.07917697     43.07429658
                  -1.55           -0.81     43.41956045     43.41428907
                  -1.55           -0.76     43.72241726     43.71680295
                  -1.55           -0.71      43.9919107      43.9859954
                  -1.55           -0.66     44.23174188     44.22556218
                  -1.55           -0.61     44.44519937     44.43878725
                  -1.55           -0.56     44.63520453      44.6285879
                  -1.55           -0.51     44.80435227     44.79755555
                  -1.55           -0.46     44.95494766     44.94799222
                  -1.55           -0.41     45.08903854     45.08194307
                  -1.55           -0.36     45.20844449     45.20122537
                  -1.55           -0.31     45.31478261     45.30745419
                  -1.55           -0.26     45.40949032     45.40206516
                  -1.55           -0.21     45.49384562      45.4863347
                  -1.55           -0.16     45.56898495     45.56139788
                  -1.55           -0.11     45.63591918     45.62826423
                  -1.55           -0.06     45.69554765     45.68783177
                  -1.55           -0.01     45.74867141     45.74089892
                   -1.5           -4.01    0.6651090659    0.6643066523
                   -1.5           -3.96     0.652239411    0.6514158058
                   -1.5           -3.91    0.6381264628    0.6372842884
                   -1.5           -3.86    0.6226985112    0.6218410703
                   -1.5           -3.81    0.6058938639    0.6050252357
                   -1.5           -3.76    0.5876661974    0.5867913412
                   -1.5           -3.71    0.5679913697    0.5671162345
                   -1.5           -3.66    0.5468759962    0.5460076346
                   -1.5           -3.61    0.5243681343    0.5235148191
                   -1.5           -3.56    0.5005704638    0.4997418038
                   -1.5           -3.51    0.4756563934    0.4748634446
                   -1.5           -3.46    0.4498895591    0.4491449263
                   -1.5           -3.41    0.4236472072    0.4229651304
                   -1.5           -3.36    0.3974479694    0.3968443875
                   -1.5           -3.31    0.3719845257    0.3714771096
                   -1.5           -3.26    0.3481616171    0.3477697629
                   -1.5           -3.21    0.3271397895    0.3268845616
                   -1.5           -3.16    0.3103851243    0.3102891375
                   -1.5           -3.11    0.2997250189    0.2998122479
                   -1.5           -3.06    0.2974098096    0.2977053141
                   -1.5           -3.01    0.3061796595     0.306709213
                   -1.5           -2.96     0.329335653    0.3301252644
                   -1.5           -2.91    0.3708134203     0.371888739
                   -1.5           -2.86    0.4352568463    0.4366424407
                   -1.5           -2.81    0.5280884739    0.5298069802
                   -1.5           -2.76    0.6555720894    0.6576432273
                   -1.5           -2.71    0.8248616557    0.8273011143
                   -1.5           -2.66      1.04402925     1.046847454
                   -1.5           -2.61     1.322062977     1.325263748
                   -1.5           -2.56     1.668823993     1.672403141
                   -1.5           -2.51     2.094949905     2.098893776
                   -1.5           -2.46     2.611689934     2.615973985
                   -1.5           -2.41     3.230655701     3.235243167
                   -1.5           -2.36     3.963470521     3.968311273
                   -1.5           -2.31      4.82130038     4.826330097
                   -1.5           -2.26     5.814252139      5.81939195
                   -1.5           -2.21     6.950630461     6.955787236
                   -1.5           -2.16     8.236056438     8.241123955
                   -1.5           -2.11     9.672470725      9.67733193
                   -1.5           -2.06     11.25707513     11.26160575
                   -1.5           -2.01     12.98131182     12.98538544
                   -1.5           -1.96     14.83003738     14.83353212
                   -1.5           -1.91     16.78111161     16.78391804
                   -1.5           -1.86       18.805664     18.80769368
                   -1.5           -1.81     20.86928059     20.87047405
                   -1.5           -1.76     22.93421888     22.93455144
                   -1.5           -1.71     24.96248178     24.96196546
                   -1.5           -1.66     26.91923157     26.91791223
                   -1.5           -1.61      28.7757804     28.77373046
                   -1.5           -1.56      30.5114535     30.50876201
                   -1.5           -1.51     32.11401021     32.11077268
                   -1.5           -1.46     33.57880771     33.57511777
                   -1.5           -1.41      34.9072172     34.90316097
                   -1.5           -1.36     36.10483649     36.10048965
                   -1.5           -1.31     37.17987838     37.17530524
                   -1.5           -1.26       38.141907      38.1371609
                   -1.5           -1.21     39.00094277     38.99606718
                   -1.5           -1.16     39.76688001     39.76190987
                   -1.5           -1.11     40.44913919     40.44410224
                   -1.5           -1.06     41.05648156     41.05139961
                   -1.5           -1.01     41.59692967      41.5918197
                   -1.5           -0.96     42.07775352     42.07262861
                   -1.5           -0.91     42.50549485     42.50036493
                   -1.5           -0.86      42.8860122     42.88088471
                   -1.5           -0.81     43.22453552     43.21941589
                   -1.5           -0.76     43.52572375     43.52061587
                   -1.5           -0.71     43.79372155     43.78862805
                   -1.5           -0.66     44.03221295      44.0271355
                   -1.5           -0.61     44.24447095     44.23941048
                   -1.5           -0.56     44.43340274     44.42835962
                   -1.5           -0.51     44.60159039     44.59656454
                   -1.5           -0.46     44.75132735     44.74631838
                   -1.5           -0.41     44.88465095     44.87965822
                   -1.5           -0.36     45.00337131     44.99839401
                   -1.5           -0.31     45.10909697     45.10413419
                   -1.5           -0.26      45.2032577     45.19830842
                   -1.5           -0.21     45.28712457     45.28218773
                   -1.5           -0.16     45.36182786     45.35690232
                   -1.5           -0.11     45.42837284     45.42345737
                   -1.5           -0.06     45.48765386     45.48274696
                   -1.5           -0.01     45.54046733     45.53556602
                  -1.45           -4.01    0.6709814754    0.6703189764
                  -1.45           -3.96    0.6587139059    0.6580395146
                  -1.45           -3.91    0.6452482012    0.6445648372
                  -1.45           -3.86    0.6305115083    0.6298226802
                  -1.45           -3.81    0.6144393921    0.6137492594
                  -1.45           -3.76    0.5969807065      0.59629414
                  -1.45           -3.71    0.5781038261    0.5774264649
                  -1.45           -3.66    0.5578045262    0.5571428264
                  -1.45           -3.61    0.5361158426    0.5354771142
                  -1.45           -3.56    0.5131202848    0.5125127103
                  -1.45           -3.51    0.4889648225    0.4883974508
                  -1.45           -3.46    0.4638791035    0.4633618102
                  -1.45           -3.41    0.4381973939    0.4377407992
                  -1.45           -3.36    0.4123847531    0.4120000849
                  -1.45           -3.31     0.387067955    0.3867668465
                  -1.45           -3.26    0.3630716448    0.3628658517
                  -1.45           -3.21    0.3414601575    0.3413611812
                  -1.45           -3.16    0.3235853153    0.3236039195
                  -1.45           -3.11    0.3111403561    0.3112859612
                  -1.45           -3.06    0.3062198943    0.3064998397
                  -1.45           -3.01    0.3113854839    0.3118041492
                  -1.45           -2.96    0.3297359012    0.3302936822
                  -1.45           -2.91    0.3649806875    0.3656728291
                  -1.45           -2.86    0.4215147623    0.4223300607
                  -1.45           -2.81      0.50449102    0.5054104148
                  -1.45           -2.76    0.6198867426    0.6208818358
                  -1.45           -2.71    0.7745583871    0.7755899409
                  -1.45           -2.66    0.9762778369    0.9772943244
                  -1.45           -2.61     1.233741559     1.234677862
                  -1.45           -2.56     1.556542308     1.557318684
                  -1.45           -2.51     1.955091118     1.955612588
                  -1.45           -2.46     2.440475471     2.440631808
                  -1.45           -2.41     3.024237826     3.023904354
                  -1.45           -2.36      3.71805756     3.717097006
                  -1.45           -2.31     4.533319188     4.531584837
                  -1.45           -2.26     5.480551399     5.477891825
                  -1.45           -2.21     6.568726149     6.564991739
                  -1.45           -2.16     7.804416631      7.79946807
                  -1.45           -2.11     9.190829951     9.184548643
                  -1.45           -2.06     10.72675775      10.7190579
                  -1.45           -2.01     12.40552883     12.39637045
                  -1.45           -1.96     14.21410245     14.20350389
                  -1.45           -1.91     16.13250399     16.12055197
                  -1.45           -1.86     18.13385703      18.1207113
                  -1.45           -1.81     20.18527084     20.17116059
                  -1.45           -1.76     22.24974643     22.23495629
                  -1.45           -1.71     24.28902914     24.27387526
                  -1.45           -1.66     26.26699352     26.25179328
                  -1.45           -1.61     28.15284624     28.13788844
                  -1.45           -1.56     29.92338648     29.90890885
                  -1.45           -1.51     31.56386585     31.55004406
                  -1.45           -1.46     33.06748836     33.05443626
                  -1.45           -1.41     34.43399223     34.42176997
                  -1.45           -1.36     35.66787497     35.65650057
                  -1.45           -1.31     36.77670201     36.76616326
                  -1.45           -1.26     37.76973074     37.75999532
                  -1.45           -1.21     38.65690812      38.6479315
                  -1.45           -1.16     39.44820209     39.43993326
                  -1.45           -1.11     40.15319137     40.14557676
                  -1.45           -1.06     40.78083794     40.77382398
                  -1.45           -1.01     41.33938077     41.33291555
                  -1.45           -0.96     41.83630562     41.83033982
                  -1.45           -0.91     42.27836022     42.27284763
                  -1.45           -0.86      42.6715945     42.66649223
                  -1.45           -0.81     43.02141323      43.0166818
                  -1.45           -0.76     43.33263332     43.32823654
                  -1.45           -0.71     43.60954104     43.60544589
                  -1.45           -0.66      43.8559468     43.85212321
                  -1.45           -0.61     44.07523601     44.07165668
                  -1.45           -0.56     44.27041561     44.26705583
                  -1.45           -0.51     44.44415614     44.44099352
                  -1.45           -0.46     44.59882938     44.59584371
                  -1.45           -0.41     44.73654205     44.73371508
                  -1.45           -0.36     44.85916573     44.85648098
                  -1.45           -0.31      44.9683634     44.96580602
                  -1.45           -0.26     45.06561303     45.06316963
                  -1.45           -0.21     45.15222844     45.14988692
                  -1.45           -0.16     45.22937777      45.2271272
                  -1.45           -0.11      45.2980999     45.29593032
                  -1.45           -0.06     45.35931898     45.35722111
                  -1.45           -0.01      45.4138578     45.41182174
                   -1.4           -4.01    0.6798387366     0.679285784
                   -1.4           -3.96    0.6684832455    0.6679241645
                   -1.4           -3.91    0.6559989133    0.6554366194
                   -1.4           -3.86    0.6423113137    0.6417492211
                   -1.4           -3.81    0.6273519816    0.6267940394
                   -1.4           -3.76    0.6110625185     0.610513241
                   -1.4           -3.71    0.5933998869    0.5928643731
                   -1.4           -3.66    0.5743431532     0.573827091
                   -1.4           -3.61    0.5539019787    0.5534116277
                   -1.4           -3.56    0.5321272034    0.5316693491
                   -1.4           -3.51    0.5091239126    0.5087057824
                   -1.4           -3.46    0.4850674148    0.4846965462
                   -1.4           -3.41    0.4602226032    0.4599066513
                   -1.4           -3.36    0.4349671983    0.4347136688
                   -1.4           -3.31    0.4098193858    0.4096352774
                   -1.4           -3.26    0.3854703581    0.3853616992
                   -1.4           -3.21    0.3628222337     0.362793494
                   -1.4           -3.16    0.3430317529    0.3430851132
                   -1.4           -3.11     0.327560023    0.3276944872
                   -1.4           -3.06    0.3182283972     0.318438732
                   -1.4           -3.01    0.3172802965    0.3175557893
                   -1.4           -2.96    0.3274484145    0.3277714461
                   -1.4           -2.91    0.3520262556     0.352370695
                   -1.4           -2.86    0.3949423283    0.3952717671
                   -1.4           -2.81    0.4608345308    0.4611003925
                   -1.4           -2.76    0.5551213019    0.5552608826
                   -1.4           -2.71    0.6840649624    0.6839994817
                   -1.4           -2.66    0.8548213186    0.8544540912
                   -1.4           -2.61     1.075468062     1.074682934
                   -1.4           -2.56     1.355002777     1.353663014
                   -1.4           -2.51     1.703299527     1.701247365
                   -1.4           -2.46     2.131011056      2.12806821
                   -1.4           -2.41     2.649401842     2.645371259
                   -1.4           -2.36     3.270095664     3.264764893
                   -1.4           -2.31     4.004720477     3.997867026
                   -1.4           -2.26     4.864433752     4.855832826
                   -1.4           -2.21     5.859314007     5.848748961
                   -1.4           -2.16     6.997610403     6.984886154
                   -1.4           -2.11     8.284854148     8.269813548
                   -1.4           -2.06     9.722855699     9.705398489
                   -1.4           -2.01     11.30864356     11.28874687
                   -1.4           -1.96     13.03344619      13.0111847
                   -1.4           -1.91     14.88187721     14.85743981
                   -1.4           -1.86     16.83154645     16.80524522
                   -1.4           -1.81     18.85336042     18.82562694
                   -1.4           -1.76     20.91275227     20.88411699
                   -1.4           -1.71     22.97193924     22.94299275
                   -1.4           -1.66     24.99302427     24.96436472
                   -1.4           -1.61     26.94140799     26.91358492
                   -1.4           -1.56     28.78874308     28.76221074
                   -1.4           -1.51     30.51473774     30.48982841
                   -1.4           -1.46     32.10751535     32.08443539
                   -1.4           -1.41     33.56273437     33.54157826
                   -1.4           -1.36     34.88198584     34.86275987
                   -1.4           -1.31     36.07100806     36.05365581
                   -1.4           -1.26     37.13808867      37.1225135
                   -1.4           -1.21     38.09281809     38.07890069
                   -1.4           -1.16     38.94521018     38.93282113
                   -1.4           -1.11      39.7051322     39.69414039
                   -1.4           -1.06     40.38196601     40.37224388
                   -1.4           -1.01     40.98442864     40.97585527
                   -1.4           -0.96     41.52049676     41.51295948
                   -1.4           -0.91     41.99739514     41.99079019
                   -1.4           -0.86     42.42162234     42.41585494
                   -1.4           -0.81      42.7989965     42.79398052
                   -1.4           -0.76     43.13471025      43.1303678
                   -1.4           -0.71      43.4333884     43.42964921
                   -1.4           -0.66     43.69914458      43.6959454
                   -1.4           -0.61     43.93563475     43.93291871
                   -1.4           -0.56     44.14610659     44.14382265
                   -1.4           -0.51      44.3334445     44.33154688
                   -1.4           -0.46     44.50021012     44.49865776
                   -1.4           -0.41     44.64867853     44.64743467
                   -1.4           -0.36     44.78087064     44.77990232
                   -1.4           -0.31     44.89858187     44.89785956
                   -1.4           -0.26     45.00340761     45.00290488
                   -1.4           -0.21     45.09676588     45.09645902
                   -1.4           -0.16     45.17991727     45.17978499
                   -1.4           -0.11     45.25398269      45.2540058
                   -1.4           -0.06     45.31995913     45.32012012
                   -1.4           -0.01     45.37873417     45.37901553
                  -1.35           -4.01    0.6909251851    0.6904503524
                  -1.35           -3.96    0.6807207159    0.6802423432
                  -1.35           -3.91    0.6694773743    0.6689981463
                  -1.35           -3.86    0.6571195313    0.6566425522
                  -1.35           -3.81    0.6435745702    0.6431033857
                  -1.35           -3.76    0.6287760374    0.6283146479
                  -1.35           -3.71    0.6126677576    0.6122206194
                  -1.35           -3.66    0.5952091322    0.5947811392
                  -1.35           -3.61    0.5763818762    0.5759783187
                  -1.35           -3.56    0.5561984925    0.5558249823
                  -1.35           -3.51    0.5347128198    0.5343751747
                  -1.35           -3.46    0.5120330406    0.5117371145
                  -1.35           -3.41    0.4883375686    0.4880890166
                  -1.35           -3.36    0.4638942809    0.4636982415
                  -1.35           -3.31     0.439083581    0.4389442607
                  -1.35           -3.26    0.4144257982    0.4143459381
                  -1.35           -3.21    0.3906134211    0.3905936267
                  -1.35           -3.16    0.3685486312    0.3685865436
                  -1.35           -3.11    0.3493865279     0.349475817
                  -1.35           -3.06    0.3345843192    0.3347134807
                  -1.35           -3.01    0.3259565648    0.3261075056
                  -1.35           -2.96    0.3257362983    0.3258827025
                  -1.35           -2.91    0.3366414947      0.33674697
                  -1.35           -2.86    0.3619458737    0.3619618912
                  -1.35           -2.81    0.4055524188    0.4054160768
                  -1.35           -2.76    0.4720672222    0.4716988854
                  -1.35           -2.71    0.5668703216    0.5661712144
                  -1.35           -2.66    0.6961790561     0.695028923
                  -1.35           -2.61    0.8670981357    0.8653531208
                  -1.35           -2.56     1.087649082     1.085140025
                  -1.35           -2.51     1.366769983     1.363301381
                  -1.35           -2.46     1.714274654     1.709624597
                  -1.35           -2.41     2.140758367     2.134679802
                  -1.35           -2.36     2.657435452     2.649659205
                  -1.35           -2.31     3.275892503     3.266132531
                  -1.35           -2.26     4.007739968     3.995701323
                  -1.35           -2.21     4.864145169     4.849535193
                  -1.35           -2.16     5.855232208     5.837775379
                  -1.35           -2.11     6.989340141     6.968796841
                  -1.35           -2.06     8.272142278     8.248331429
                  -1.35           -2.01     9.705649212     9.678474159
                  -1.35           -1.96     11.28714927     11.25662543
                  -1.35           -1.91      13.0081851      12.9744666
                  -1.35           -1.86     14.85372313     14.81712419
                  -1.35           -1.81     16.80173533      16.7627404
                  -1.35           -1.76     18.82345594     18.78271188
                  -1.35           -1.71     20.88455685     20.84284146
                  -1.35           -1.66     22.94735119     22.90551672
                  -1.35           -1.61     24.97385968     24.93275764
                  -1.35           -1.56     26.92922412     26.88962599
                  -1.35           -1.51      28.7847057     28.74723826
                  -1.35           -1.46     30.51956214     30.48467176
                  -1.35           -1.41     32.12148337      32.0894331
                  -1.35           -1.36     33.58576624     33.55665844
                  -1.35           -1.31     34.91373597      34.8875481
                  -1.35           -1.26     36.11095908     36.08758157
                  -1.35           -1.21     37.18562939      37.1648985
                  -1.35           -1.16     38.14730097     38.12902414
                  -1.35           -1.11     39.00599005     38.98996376
                  -1.35           -1.06     39.77159018     39.75761167
                  -1.35           -1.01     40.45352281     40.44139722
                  -1.35           -0.96     41.06055087     41.05009524
                  -1.35           -0.91     41.60069864     41.59174384
                  -1.35           -0.86      42.0812376      42.0736289
                  -1.35           -0.81     42.50871058     42.50230746
                  -1.35           -0.76     42.88897676     42.88365224
                  -1.35           -0.71     43.22726633     43.22290606
                  -1.35           -0.66     43.52823814     43.52473944
                  -1.35           -0.61     43.79603647     43.79330724
                  -1.35           -0.56     44.03434475     44.03230252
                  -1.35           -0.51     44.24643524     44.24500622
                  -1.35           -0.46     44.43521426     44.43433247
                  -1.35           -0.41     44.60326298     44.60286943
                  -1.35           -0.36      44.7528739     44.75291587
                  -1.35           -0.31      44.8860834     44.88651377
                  -1.35           -0.26     45.00470066     45.00547733
                  -1.35           -0.21     45.11033336     45.11141865
                  -1.35           -0.16     45.20441042     45.20577061
                  -1.35           -0.11     45.28820215     45.28980694
                  -1.35           -0.06     45.36283823     45.36466011
                  -1.35           -0.01     45.42932419     45.43133636
                   -1.3           -4.01    0.7032831313    0.7028564821
                   -1.3           -3.96     0.694379235    0.6939487217
                   -1.3           -3.91    0.6845430288      0.68411091
                   -1.3           -3.86    0.6736992004    0.6732680889
                   -1.3           -3.81    0.6617725288    0.6613454099
                   -1.3           -3.76    0.6486900342     0.648270276
                   -1.3           -3.71    0.6343838471    0.6339752005
                   -1.3           -3.66    0.6187949673    0.6184015492
                   -1.3           -3.61    0.6018781165    0.6015043728
                   -1.3           -3.56    0.5836079219     0.583258561
                   -1.3           -3.51     0.563986707    0.5636665979
                   -1.3           -3.46    0.5430542061    0.5427682281
                   -1.3           -3.41     0.520899558    0.5206523922
                   -1.3           -3.36    0.4976759767    0.4974718239
                   -1.3           -3.31    0.4736185322    0.4734607413
                   -1.3           -3.26     0.449065504    0.4489560927
                   -1.3           -3.21     0.424483788    0.4244228361
                   -1.3           -3.16    0.4004988409    0.4004837339
                   -1.3           -3.11     0.377929622    0.3779541235
                   -1.3           -3.06    0.3578289393    0.3578820704
                   -1.3           -3.01    0.3415295137    0.3415942183
                   -1.3           -2.96    0.3306959209     0.330747501
                   -1.3           -2.91    0.3273823579    0.3273866674
                   -1.3           -2.86    0.3340958761    0.3340072718
                   -1.3           -2.81    0.3538643187    0.3536233791
                   -1.3           -2.76    0.3903076709    0.3898387112
                   -1.3           -2.71    0.4477108567    0.4469192923
                   -1.3           -2.66    0.5310951778    0.5298648152
                   -1.3           -2.61    0.6462845619    0.6444749338
                   -1.3           -2.56    0.7999615653    0.7974054694
                   -1.3           -2.51    0.9997066468    0.9962080984
                   -1.3           -2.46     1.254012605     1.249345471
                   -1.3           -2.41     1.572264278     1.566171924
                   -1.3           -2.36     1.964671684     1.956868039
                   -1.3           -2.31     2.442142881     2.432315381
                   -1.3           -2.26     3.016081009      3.00389596
                   -1.3           -2.21     3.698088675     3.683199614
                   -1.3           -2.16     4.499562374      4.48162202
                   -1.3           -2.11     5.431160825     5.409837174
                   -1.3           -2.06     6.502135055     6.477132038
                   -1.3           -2.01      7.71951652     7.690599325
                   -1.3           -1.96     9.087174815     9.054199451
                   -1.3           -1.91     10.60478169      10.5677275
                   -1.3           -1.86     12.26675606     12.22575854
                   -1.3           -1.81     14.06131681     14.01669644
                   -1.3           -1.76      15.9698325     15.92211321
                   -1.3           -1.71     17.96671398     17.91662338
                   -1.3           -1.66     20.02011409     19.96855758
                   -1.3           -1.61     22.09362716     22.04163152
                   -1.3           -1.56     24.14897427     24.09760368
                   -1.3           -1.51     26.14933084     26.09958906
                   -1.3           -1.46     28.06262856     28.01536885
                   -1.3           -1.41     29.86405224      29.8199165
                   -1.3           -1.36     31.53718979     31.49658798
                   -1.3           -1.31     33.07377529     33.03690193
                   -1.3           -1.26     34.47240721      34.4392812
                   -1.3           -1.21      35.7368024     35.70731493
                   -1.3           -1.16     36.87406236     36.84802167
                   -1.3           -1.11     37.89322493     37.87039232
                   -1.3           -1.06     38.80418832     38.78430437
                   -1.3           -1.01     39.61698127      39.5997835
                   -1.3           -0.96      40.3413075     40.32654139
                   -1.3           -0.91     40.98628707     40.97371238
                   -1.3           -0.86     41.56032984     41.54972384
                   -1.3           -0.81     42.07109292     42.06225154
                   -1.3           -0.76     42.52548855      42.5182264
                   -1.3           -0.71      42.9297206     42.92387015
                   -1.3           -0.66     43.28933542     43.28474591
                   -1.3           -0.61     43.60927866      43.6058148
                   -1.3           -0.56     43.89395283     43.89149341
                   -1.3           -0.51      44.1472727     44.14570929
                   -1.3           -0.46     44.37271711     44.37195279
                   -1.3           -0.41     44.57337641     44.57332461
                   -1.3           -0.36     44.75199549     44.75257889
                   -1.3           -0.31     44.91101237     44.91216192
                   -1.3           -0.26     45.05259269     45.05424676
                   -1.3           -0.21     45.17866049     45.18076399
                   -1.3           -0.16     45.29092541     45.29342908
                   -1.3           -0.11     45.39090699     45.39376663
                   -1.3           -0.06     45.47995615     45.48313176
                   -1.3           -0.01     45.55927516     45.56272812
                  -1.25           -4.01    0.7152028959    0.7147795518
                  -1.25           -3.96    0.7075779486    0.7071463004
                  -1.25           -3.91    0.6991323413    0.6986939324
                  -1.25           -3.86    0.6897934914    0.6893501617
                  -1.25           -3.81    0.6794866658    0.6790405765
                  -1.25           -3.76    0.6681362843    0.6676899389
                  -1.25           -3.71    0.6556677236    0.6552239844
                  -1.25           -3.66    0.6420097492    0.6415718446
                  -1.25           -3.61     0.627097726    0.6266692463
                  -1.25           -3.56    0.6108777878    0.6104626648
                  -1.25           -3.51    0.5933121776    0.5929146412
                  -1.25           -3.46    0.5743860029    0.5740105091
                  -1.25           -3.41    0.5541156885    0.5537668086
                  -1.25           -3.36     0.532559446    0.5322417079
                  -1.25           -3.31    0.5098301156    0.5095477846
                  -1.25           -3.26     0.486110773    0.4858675585
                  -1.25           -3.21    0.4616735237    0.4614721948
                  -1.25           -3.16    0.4369019278    0.4367438211
                  -1.25           -3.11    0.4123175103    0.4122019099
                  -1.25           -3.06    0.3886108033    0.3885341727
                  -1.25           -3.01    0.3666773345    0.3666323786
                  -1.25           -2.96    0.3476589127    0.3476334506
                  -1.25           -2.91    0.3329904574    0.3329660853
                  -1.25           -2.86    0.3244524583      0.32440299
                  -1.25           -2.81    0.3242289309    0.3241186045
                  -1.25           -2.76    0.3349704215    0.3347518744
                  -1.25           -2.71    0.3598612088    0.3594732328
                  -1.25           -2.66    0.4026893146    0.4020544228
                  -1.25           -2.61    0.4679172607    0.4669391186
                  -1.25           -2.56    0.5607506644    0.5593114678
                  -1.25           -2.51    0.6872007346    0.6851586532
                  -1.25           -2.46    0.8541355035    0.8513223516
                  -1.25           -2.41     1.069313189     1.065532537
                  -1.25           -2.36      1.34138945      1.33641545
                  -1.25           -2.31     1.679888498     1.673465755
                  -1.25           -2.26     2.095126087     2.086970996
                  -1.25           -2.21      2.59807051     2.587874517
                  -1.25           -2.16     3.200125935     3.187561281
                  -1.25           -2.11     3.912821172     3.897549694
                  -1.25           -2.06     4.747386642     4.729072228
                  -1.25           -2.01     5.714203781      5.69252903
                  -1.25           -1.96      6.82211562     6.796803076
                  -1.25           -1.91     8.077596522     8.048434538
                  -1.25           -1.86     9.483795686     9.450668384
                  -1.25           -1.81     11.03949598     11.00241581
                  -1.25           -1.76     12.73806985     12.69720988
                  -1.25           -1.71     14.56656828     14.52228961
                  -1.25           -1.66     16.50514171     16.45800927
                  -1.25           -1.61     18.52704537     18.47782415
                  -1.25           -1.56      20.5994892     20.54911332
                  -1.25           -1.51     22.68550222     22.63501331
