4.406586972287258042e-01 4.633453245543169841e-01 4.061041081278299325e-01 2.834783401092148547e-01 1.763162618950548099e-01 1.010791257970551776e-01 4.391731875237772642e-02 1.198718884919954160e-02 3.946884083877091366e-03 1.328685976022746153e-03 4.399382051373130218e-04 1.000000000000000062e-09 1.000000000000000062e-09
8.143874647833052038e-02 2.406579549287714836e-01 3.750382279589850043e-01 4.091029139716931273e-01 3.694578370922692034e-01 2.875165000479534272e-01 1.625212979466956476e-01 4.633758149218964589e-02 1.235246041020309632e-02 2.969985454996449011e-03 7.699159204631678480e-04 1.000000000000000062e-09 1.000000000000000062e-09
6.814710639645402699e-04 1.726175419611254008e-02 8.671772701092621272e-02 2.118495657704751178e-01 3.110007525767834458e-01 3.562580722305009329e-01 3.123485480265755232e-01 1.278407753641308264e-01 3.324067285045035486e-02 6.226591088544510336e-03 1.312007690465192417e-03 1.000000000000000062e-09 1.000000000000000062e-09
5.439288411042600334e-08 1.916101473151968963e-04 1.845502123801195373e-03 3.003938762951199534e-02 9.991278145962986801e-02 1.937220500947313129e-01 3.015797757290852865e-01 2.372865915914415813e-01 7.688076849336060448e-02 1.258032836806941002e-02 2.211589948173122398e-03 1.000000000000000062e-09 1.000000000000000062e-09
1.818928551132962841e-14 1.785568327745854531e-07 1.794797481403366220e-06 1.035887395628817776e-03 1.074686326711916419e-02 4.148483449732091183e-02 1.406659480543091811e-01 2.774706428684757253e-01 1.455013972529866084e-01 2.466464688091986324e-02 3.727487508863147614e-03 1.000000000000000062e-09 1.000000000000000062e-09
0.000000000000000000e+00 5.992938113340876176e-12 6.026789868824468525e-11 9.263423983600829663e-06 3.741587353496131016e-04 3.230375348943491463e-03 2.922594218762300522e-02 1.954617170642718726e-01 2.112803193228826037e-01 4.608200739350513941e-02 6.303953382341747833e-03 1.000000000000000062e-09 1.000000000000000062e-09
0.000000000000000000e+00 6.381481820381897589e-18 6.417535389988548295e-17 1.429244077737689455e-08 3.654634685477020637e-06 9.333932084116430047e-05 2.533705516899955809e-03 8.002707592575722395e-02 2.236867900788379604e-01 7.922054526780254735e-02 1.065181865338236597e-02 1.000000000000000062e-09 1.000000000000000062e-09
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.883621406171931184e-12 7.748810275977458576e-09 9.294490768489677670e-07 8.550221368977635927e-05 1.851985843593636008e-02 1.670362303095571932e-01 1.205710090845838328e-01 1.778423986526650805e-02 1.000000000000000062e-09 1.000000000000000062e-09
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.043142789365327125e-17 3.116849688294491846e-12 2.647969400203684253e-09 1.020450501109700640e-06 2.395646892710168348e-03 8.612459682845083342e-02 1.571938258329139138e-01 2.888738489932861364e-02 1.000000000000000062e-09 1.000000000000000062e-09
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.270211718904173250e-16 1.922735281473582968e-12 3.975958310118313409e-09 1.736944875429480783e-04 3.023079907370706393e-02 1.712969048545094075e-01 4.487111317305238212e-02 1.000000000000000062e-09 1.000000000000000062e-09
