2.24220183e+2 8.04347826e-1
2.75963303e+2 1.47463768e+0
3.24403670e+2 1.98188406e+0
3.76146789e+2 2.70652174e+0
4.24587156e+2 3.30434783e+0
4.75229358e+2 3.75724638e+0
5.52293578e+2 4.50000000e+0
7.00917431e+2 5.31521739e+0
8.97981651e+2 5.73188406e+0
1.25137615e+3 5.15217391e+0
