9.021687326857571465e-01 5.641728212898846628e-01 2.187233951427862144e-01 9.752225049077634100e-02 8.499784206952668009e-02 4.434338156189127772e-02 4.984153395323848851e-02 3.971911046010104425e-03 2.410358432871734149e-03 8.131633460085779027e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.783126731424286737e-02 4.358271787101153372e-01 7.416870851120699326e-01 5.935270212552591351e-01 3.666753605574348818e-01 2.667528325778305565e-01 1.067458924438082352e-01 6.211466311886500863e-02 1.309545347056628034e-02 2.605824919597075212e-03 3.062136836793862525e-03 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.958951974514379746e-02 3.011038961916975842e-01 5.173734108986561830e-01 4.282603748526312426e-01 2.539479552603676193e-01 9.022376760913033977e-02 2.568903264906479550e-02 7.187394811155821059e-03 0.000000000000000000e+00 1.078767536260350976e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.313661400889874153e-03 3.095338647438214408e-02 2.606434110076468191e-01 4.109576954491654943e-01 1.800566626560976824e-01 4.911604122058097627e-02 1.212647169524254560e-02 1.300335613211906806e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.533170661377155252e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.722840499015069193e-01 3.225160105453623305e-01 1.181583556994743184e-01 3.416851641974599091e-02 1.578940932442306905e-02 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.222872991913196497e-03 2.540531004767671019e-01 1.753712925160347269e-01 8.699602786705021296e-02 5.342169725582460865e-02 2.952418639961626803e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.170394792920365745e-02 2.914831926497015169e-01 1.347414686356553370e-01 8.458387921393120679e-02 3.726126295173045472e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.359936618563695965e-03 2.117407103107082633e-01 2.021492717026253105e-01 1.313440898711691340e-01 1.108750252579544238e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.538944032171520204e-02 2.549565506171138085e-01 2.549412038939425362e-01 3.015662415041792666e-01 3.053569305194394623e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.754612272928216324e-02 2.642553099858053756e-01 4.438542274717965364e-01 5.099856085239160564e-01 6.946430694805604267e-01
