# GLoBES neutrino oscillation simulation
# --------------------------------------
#
# Run started on Tue Nov 16 10:52:10 2021
#
# Command line:   ./nu-tmp-gFe14 -f 4 -a PARAM_SCAN --no-ih --bf-spectrum -p DM41,-2.,2.,20,LOGSCALE -p s22thmue,-4.,0.,20,LOGSCALE -p Um4,0.025,0.775,15 -e MUBOONE 
#
# Computing slice 1 of 1 in parallel environment.
# Using SNU probability engine.
# Using 4 flavor model
# Simulating the following experiments:
#   MUBOONE
# Including the following AEDL files:
#
# AEDL variables:
#
# External analysis routines included:
#   microBooNE
#
# True oscillation parameters (only nonzero params shown):
#   TH12 = 0.58678
#   TH13 = 0.149051
#   TH23 = 0.823795
#   DELTA_0 = 4.71239
#   DM21 = 7.4e-05
#   DM31 = 0.002494
# External priors:
#
# Miscellaneous options:
#   Constraint \eps^s = \eps^{d\dag}: NO
#   New reactor fluxes (1101.2663):   YES
#
# Parameter scan:
#         DM41,         -2,          2,    20  0x1
#     s22thmue,         -4,          0,    20  0x1
#          Um4,      0.025,      0.775,    15  0x0
# Marginalizing over:
#   
# Prescan for degeneracy finding:
# Degfinder flags: 0x2
#
# Initializing microBooNE code ...
# Flags in MicroBooNE code: OSC_NO_NUBAR OSC_NO_NUMU MUBOONE_SENSITIVITY 
# General parameter scan
#
#                  DM41        s22thmue             Um4       chi2_NH          chi2_IH
                   -1.8            -0.4           0.675   0.01759898779           1e+50
                   -1.8            -0.4           0.725   0.01758661345           1e+50
                   -1.8            -0.4           0.775   0.01757018664           1e+50
                   -1.8            -0.2           0.025           1e+50           1e+50
                   -1.8            -0.2           0.075           1e+50           1e+50
                   -1.8            -0.2           0.125           1e+50           1e+50
                   -1.8            -0.2           0.175           1e+50           1e+50
                   -1.8            -0.2           0.225           1e+50           1e+50
                   -1.8            -0.2           0.275           1e+50           1e+50
                   -1.8            -0.2           0.325           1e+50           1e+50
                   -1.8            -0.2           0.375           1e+50           1e+50
                   -1.8            -0.2           0.425           1e+50           1e+50
                   -1.8            -0.2           0.475   0.04285086811           1e+50
                   -1.8            -0.2           0.525   0.04291232392           1e+50
                   -1.8            -0.2           0.575   0.04293920886           1e+50
                   -1.8            -0.2           0.625   0.04294763889           1e+50
                   -1.8            -0.2           0.675    0.0429429738           1e+50
                   -1.8            -0.2           0.725   0.04292753301           1e+50
                   -1.8            -0.2           0.775   0.04290130942           1e+50
                   -1.8               0           0.025           1e+50           1e+50
                   -1.8               0           0.075           1e+50           1e+50
                   -1.8               0           0.125           1e+50           1e+50
                   -1.8               0           0.175           1e+50           1e+50
                   -1.8               0           0.225           1e+50           1e+50
                   -1.8               0           0.275           1e+50           1e+50
                   -1.8               0           0.325           1e+50           1e+50
                   -1.8               0           0.375           1e+50           1e+50
                   -1.8               0           0.425           1e+50           1e+50
                   -1.8               0           0.475           1e+50           1e+50
                   -1.8               0           0.525           1e+50           1e+50
                   -1.8               0           0.575           1e+50           1e+50
                   -1.8               0           0.625           1e+50           1e+50
                   -1.8               0           0.675           1e+50           1e+50
                   -1.8               0           0.725           1e+50           1e+50
                   -1.8               0           0.775           1e+50           1e+50
                   -1.6              -4           0.025 2.257153981e-07           1e+50
                   -1.6              -4           0.075 2.374158437e-07           1e+50
                   -1.6              -4           0.125 2.346496421e-07           1e+50
                   -1.6              -4           0.175 2.292013612e-07           1e+50
                   -1.6              -4           0.225 2.217644144e-07           1e+50
                   -1.6              -4           0.275 2.125504158e-07           1e+50
                   -1.6              -4           0.325 2.017118532e-07           1e+50
                   -1.6              -4           0.375 1.894030395e-07           1e+50
                   -1.6              -4           0.425 1.757945497e-07           1e+50
                   -1.6              -4           0.475  1.61077638e-07           1e+50
                   -1.6              -4           0.525 1.454659364e-07           1e+50
                   -1.6              -4           0.575 1.291962737e-07           1e+50
                   -1.6              -4           0.625 1.125289329e-07           1e+50
                   -1.6              -4           0.675 9.574905709e-08           1e+50
                   -1.6              -4           0.725 7.916524351e-08           1e+50
                   -1.6              -4           0.775 6.311115429e-08           1e+50
                   -1.6            -3.8           0.025 2.701417403e-07           1e+50
                   -1.6            -3.8           0.075 2.919195758e-07           1e+50
                   -1.6            -3.8           0.125 2.895509289e-07           1e+50
                   -1.6            -3.8           0.175 2.836587471e-07           1e+50
                   -1.6            -3.8           0.225 2.754140128e-07           1e+50
                   -1.6            -3.8           0.275 2.651193231e-07           1e+50
                   -1.6            -3.8           0.325 2.529547106e-07           1e+50
                   -1.6            -3.8           0.375 2.390856289e-07           1e+50
                   -1.6            -3.8           0.425  2.23688198e-07           1e+50
                   -1.6            -3.8           0.475  2.06957002e-07           1e+50
                   -1.6            -3.8           0.525  1.89108199e-07           1e+50
                   -1.6            -3.8           0.575 1.703805783e-07           1e+50
                   -1.6            -3.8           0.625 1.510365268e-07           1e+50
                   -1.6            -3.8           0.675 1.313622247e-07           1e+50
                   -1.6            -3.8           0.725 1.116676085e-07           1e+50
                   -1.6            -3.8           0.775 9.228792838e-08           1e+50
                   -1.6            -3.6           0.025 3.469580212e-07           1e+50
                   -1.6            -3.6           0.075 3.881260295e-07           1e+50
                   -1.6            -3.6           0.125 3.866951951e-07           1e+50
                   -1.6            -3.6           0.175 3.801970787e-07           1e+50
                   -1.6            -3.6           0.225 3.707257726e-07           1e+50
                   -1.6            -3.6           0.275  3.58759403e-07           1e+50
                   -1.6            -3.6           0.325 3.445308097e-07           1e+50
                   -1.6            -3.6           0.375 3.282261285e-07           1e+50
                   -1.6            -3.6           0.425 3.100312046e-07           1e+50
                   -1.6            -3.6           0.475 2.901459895e-07           1e+50
                   -1.6            -3.6           0.525 2.687899828e-07           1e+50
                   -1.6            -3.6           0.575 2.462042799e-07           1e+50
                   -1.6            -3.6           0.625 2.226527526e-07           1e+50
                   -1.6            -3.6           0.675 1.984224238e-07           1e+50
                   -1.6            -3.6           0.725 1.738235482e-07           1e+50
                   -1.6            -3.6           0.775 1.491889694e-07           1e+50
                   -1.6            -3.4           0.025  4.85566454e-07           1e+50
                   -1.6            -3.4           0.075 5.660143382e-07           1e+50
                   -1.6            -3.4           0.125 5.668232258e-07           1e+50
                   -1.6            -3.4           0.175 5.595842966e-07           1e+50
                   -1.6            -3.4           0.225   5.4827076e-07           1e+50
                   -1.6            -3.4           0.275 5.337177934e-07           1e+50
                   -1.6            -3.4           0.325 5.162650179e-07           1e+50
                   -1.6            -3.4           0.375 4.961396167e-07           1e+50
                   -1.6            -3.4           0.425 4.735460768e-07           1e+50
                   -1.6            -3.4           0.475 4.486936274e-07           1e+50
                   -1.6            -3.4           0.525  4.21805462e-07           1e+50
                   -1.6            -3.4           0.575 3.931275543e-07           1e+50
                   -1.6            -3.4           0.625 3.629231477e-07           1e+50
                   -1.6            -3.4           0.675 3.314779632e-07           1e+50
                   -1.6            -3.4           0.725 2.990985095e-07           1e+50
                   -1.6            -3.4           0.775 2.661099089e-07           1e+50
                   -1.6            -3.2           0.025 7.479758678e-07           1e+50
                   -1.6            -3.2           0.075 9.122555027e-07           1e+50
                   -1.6            -3.2           0.125 9.184928774e-07           1e+50
                   -1.6            -3.2           0.175 9.106042897e-07           1e+50
                   -1.6            -3.2           0.225 8.965899126e-07           1e+50
                   -1.6            -3.2           0.275 8.780501859e-07           1e+50
                   -1.6            -3.2           0.325 8.555525995e-07           1e+50
                   -1.6            -3.2           0.375 8.294111236e-07           1e+50
                   -1.6            -3.2           0.425 7.998681892e-07           1e+50
                   -1.6            -3.2           0.475  7.67151335e-07           1e+50
                   -1.6            -3.2           0.525 7.314932116e-07           1e+50
                   -1.6            -3.2           0.575 6.931399177e-07           1e+50
                   -1.6            -3.2           0.625 6.523540888e-07           1e+50
                   -1.6            -3.2           0.675 6.094154205e-07           1e+50
                   -1.6            -3.2           0.725 5.646184741e-07           1e+50
                   -1.6            -3.2           0.775 5.182673984e-07           1e+50
                   -1.6              -3           0.025 1.269898785e-06           1e+50
                   -1.6              -3           0.075 1.622232472e-06           1e+50
                   -1.6              -3           0.125  1.64181623e-06           1e+50
                   -1.6              -3           0.175 1.634197957e-06           1e+50
                   -1.6              -3           0.225 1.616419867e-06           1e+50
                   -1.6              -3           0.275 1.591800706e-06           1e+50
                   -1.6              -3           0.325 1.561414817e-06           1e+50
                   -1.6              -3           0.375 1.525777996e-06           1e+50
                   -1.6              -3           0.425 1.485212489e-06           1e+50
                   -1.6              -3           0.475 1.439984397e-06           1e+50
                   -1.6              -3           0.525 1.390342814e-06           1e+50
                   -1.6              -3           0.575 1.336537056e-06           1e+50
                   -1.6              -3           0.625 1.278823269e-06           1e+50
                   -1.6              -3           0.675 1.217464708e-06           1e+50
                   -1.6              -3           0.725  1.15272712e-06           1e+50
                   -1.6              -3           0.775 1.084866136e-06           1e+50
                   -1.6            -2.8           0.025 2.354569285e-06           1e+50
                   -1.6            -2.8           0.075 3.150022004e-06           1e+50
                   -1.6            -2.8           0.125 3.202853726e-06           1e+50
                   -1.6            -2.8           0.175  3.19895652e-06           1e+50
                   -1.6            -2.8           0.225  3.17650151e-06           1e+50
                   -1.6            -2.8           0.275 3.142822163e-06           1e+50
                   -1.6            -2.8           0.325 3.100190312e-06           1e+50
                   -1.6            -2.8           0.375 3.049564048e-06           1e+50
                   -1.6            -2.8           0.425 2.991464983e-06           1e+50
                   -1.6            -2.8           0.475 2.926248692e-06           1e+50
                   -1.6            -2.8           0.525 2.854201195e-06           1e+50
                   -1.6            -2.8           0.575 2.775579329e-06           1e+50
                   -1.6            -2.8           0.625 2.690624111e-06           1e+50
                   -1.6            -2.8           0.675 2.599561925e-06           1e+50
                   -1.6            -2.8           0.725 2.502594915e-06           1e+50
                   -1.6            -2.8           0.775 2.399874333e-06           1e+50
                   -1.6            -2.6           0.025           1e+50           1e+50
                   -1.6            -2.6           0.075 6.575043378e-06           1e+50
                   -1.6            -2.6           0.125 6.711732258e-06           1e+50
                   -1.6            -2.6           0.175 6.722193196e-06           1e+50
                   -1.6            -2.6           0.225 6.695634975e-06           1e+50
                   -1.6            -2.6           0.275 6.649076976e-06           1e+50
                   -1.6            -2.6           0.325 6.587669454e-06           1e+50
                   -1.6            -2.6           0.375 6.513458177e-06           1e+50
                   -1.6            -2.6           0.425 6.427436935e-06           1e+50
                   -1.6            -2.6           0.475 6.330178368e-06           1e+50
                   -1.6            -2.6           0.525 6.222062475e-06           1e+50
                   -1.6            -2.6           0.575 6.103368672e-06           1e+50
                   -1.6            -2.6           0.625  5.97430994e-06           1e+50
                   -1.6            -2.6           0.675 5.835037465e-06           1e+50
                   -1.6            -2.6           0.725 5.685605977e-06           1e+50
                   -1.6            -2.6           0.775 5.525979918e-06           1e+50
                   -1.6            -2.4           0.025           1e+50           1e+50
                   -1.6            -2.4           0.075 1.450369635e-05           1e+50
                   -1.6            -2.4           0.125 1.485457008e-05           1e+50
                   -1.6            -2.4           0.175 1.490977946e-05           1e+50
                   -1.6            -2.4           0.225 1.488536688e-05           1e+50
                   -1.6            -2.4           0.275 1.482233684e-05           1e+50
                   -1.6            -2.4           0.325  1.47329636e-05           1e+50
                   -1.6            -2.4           0.375 1.462198807e-05           1e+50
                   -1.6            -2.4           0.425 1.449157926e-05           1e+50
                   -1.6            -2.4           0.475 1.434285694e-05           1e+50
                   -1.6            -2.4           0.525 1.417644883e-05           1e+50
                   -1.6            -2.4           0.575 1.399271017e-05           1e+50
                   -1.6            -2.4           0.625 1.379181427e-05           1e+50
                   -1.6            -2.4           0.675 1.357376772e-05           1e+50
                   -1.6            -2.4           0.725 1.333837474e-05           1e+50
                   -1.6            -2.4           0.775 1.308512899e-05           1e+50
                   -1.6            -2.2           0.025           1e+50           1e+50
                   -1.6            -2.2           0.075 3.329434434e-05           1e+50
                   -1.6            -2.2           0.125 3.420057104e-05           1e+50
                   -1.6            -2.2           0.175 3.438454309e-05           1e+50
                   -1.6            -2.2           0.225  3.43864035e-05           1e+50
                   -1.6            -2.2           0.275 3.430789774e-05           1e+50
                   -1.6            -2.2           0.325 3.417930929e-05           1e+50
                   -1.6            -2.2           0.375 3.401219587e-05           1e+50
                   -1.6            -2.2           0.425 3.381171484e-05           1e+50
                   -1.6            -2.2           0.475 3.358039822e-05           1e+50
                   -1.6            -2.2           0.525 3.331953632e-05           1e+50
                   -1.6            -2.2           0.575 3.302973465e-05           1e+50
                   -1.6            -2.2           0.625 3.271113867e-05           1e+50
                   -1.6            -2.2           0.675 3.236349668e-05           1e+50
                   -1.6            -2.2           0.725 3.198609468e-05           1e+50
                   -1.6            -2.2           0.775 3.157754957e-05           1e+50
                   -1.6              -2           0.025           1e+50           1e+50
                   -1.6              -2           0.075 7.854352071e-05           1e+50
                   -1.6              -2           0.125 8.092295431e-05           1e+50
                   -1.6              -2           0.175 8.146539069e-05           1e+50
                   -1.6              -2           0.225 8.157005016e-05           1e+50
                   -1.6              -2           0.275 8.149593893e-05           1e+50
                   -1.6              -2           0.325 8.131973718e-05           1e+50
                   -1.6              -2           0.375 8.107056427e-05           1e+50
                   -1.6              -2           0.425  8.07612994e-05           1e+50
                   -1.6              -2           0.475 8.039817414e-05           1e+50
                   -1.6              -2           0.525  7.99842772e-05           1e+50
                   -1.6              -2           0.575 7.952098301e-05           1e+50
                   -1.6              -2           0.625 7.900854694e-05           1e+50
                   -1.6              -2           0.675 7.844629529e-05           1e+50
                   -1.6              -2           0.725  7.78325385e-05           1e+50
                   -1.6              -2           0.775 7.716416282e-05           1e+50
                   -1.6            -1.8           0.025           1e+50           1e+50
                   -1.6            -1.8           0.075 0.0001884918343           1e+50
                   -1.6            -1.8           0.125  0.000194986688           1e+50
                   -1.6            -1.8           0.175 0.0001965186249           1e+50
                   -1.6            -1.8           0.225 0.0001969519827           1e+50
                   -1.6            -1.8           0.275 0.0001969641269           1e+50
                   -1.6            -1.8           0.325 0.0001967537104           1e+50
                   -1.6            -1.8           0.375 0.0001963958669           1e+50
                   -1.6            -1.8           0.425  0.000195923753           1e+50
                   -1.6            -1.8           0.475 0.0001953534072           1e+50
                   -1.6            -1.8           0.525 0.0001946928242           1e+50
                   -1.6            -1.8           0.575 0.0001939456742           1e+50
                   -1.6            -1.8           0.625 0.0001931128894           1e+50
                   -1.6            -1.8           0.675 0.0001921932396           1e+50
                   -1.6            -1.8           0.725 0.0001911832599           1e+50
                   -1.6            -1.8           0.775 0.0001900764839           1e+50
                   -1.6            -1.6           0.025           1e+50           1e+50
                   -1.6            -1.6           0.075           1e+50           1e+50
                   -1.6            -1.6           0.125 0.0004752347559           1e+50
                   -1.6            -1.6           0.175 0.0004795329384           1e+50
                   -1.6            -1.6           0.225 0.0004809457133           1e+50
                   -1.6            -1.6           0.275 0.0004813143786           1e+50
                   -1.6            -1.6           0.325 0.0004811667104           1e+50
                   -1.6            -1.6           0.375 0.0004807008504           1e+50
                   -1.6            -1.6           0.425 0.0004800040783           1e+50
                   -1.6            -1.6           0.475 0.0004791187697           1e+50
                   -1.6            -1.6           0.525 0.0004780663758           1e+50
                   -1.6            -1.6           0.575 0.0004768572674           1e+50
                   -1.6            -1.6           0.625 0.0004754950151           1e+50
                   -1.6            -1.6           0.675 0.0004739780862           1e+50
                   -1.6            -1.6           0.725 0.0004722999802           1e+50
                   -1.6            -1.6           0.775 0.0004704478378           1e+50
                   -1.6            -1.4           0.025           1e+50           1e+50
                   -1.6            -1.4           0.075           1e+50           1e+50
                   -1.6            -1.4           0.125  0.001165500152           1e+50
                   -1.6            -1.4           0.175  0.001177949973           1e+50
                   -1.6            -1.4           0.225  0.001182228579           1e+50
                   -1.6            -1.4           0.275  0.001183783198           1e+50
                   -1.6            -1.4           0.325  0.001184068799           1e+50
                   -1.6            -1.4           0.375  0.001183621676           1e+50
                   -1.6            -1.4           0.425  0.001182676648           1e+50
                   -1.6            -1.4           0.475  0.001181347961           1e+50
                   -1.6            -1.4           0.525  0.001179694286           1e+50
                   -1.6            -1.4           0.575  0.001177745346           1e+50
                   -1.6            -1.4           0.625    0.0011755136           1e+50
                   -1.6            -1.4           0.675  0.001172999193           1e+50
                   -1.6            -1.4           0.725  0.001170191002           1e+50
                   -1.6            -1.4           0.775  0.001167064264           1e+50
                   -1.6            -1.2           0.025           1e+50           1e+50
                   -1.6            -1.2           0.075           1e+50           1e+50
                   -1.6            -1.2           0.125           1e+50           1e+50
                   -1.6            -1.2           0.175  0.002901717957           1e+50
                   -1.6            -1.2           0.225  0.002914606791           1e+50
                   -1.6            -1.2           0.275  0.002919858204           1e+50
                   -1.6            -1.2           0.325  0.002921799411           1e+50
                   -1.6            -1.2           0.375  0.002921942832           1e+50
                   -1.6            -1.2           0.425  0.002920938752           1e+50
                   -1.6            -1.2           0.475   0.00291910216           1e+50
                   -1.6            -1.2           0.525   0.00291659625           1e+50
                   -1.6            -1.2           0.575  0.002913506578           1e+50
                   -1.6            -1.2           0.625  0.002909873715           1e+50
                   -1.6            -1.2           0.675  0.002905707625           1e+50
                   -1.6            -1.2           0.725  0.002900992058           1e+50
                   -1.6            -1.2           0.775  0.002895680849           1e+50
                   -1.6              -1           0.025           1e+50           1e+50
                   -1.6              -1           0.075           1e+50           1e+50
                   -1.6              -1           0.125           1e+50           1e+50
                   -1.6              -1           0.175  0.007139741972           1e+50
                   -1.6              -1           0.225  0.007182806371           1e+50
                   -1.6              -1           0.275  0.007199685904           1e+50
                   -1.6              -1           0.325  0.007207175524           1e+50
                   -1.6              -1           0.375  0.007209936648           1e+50
                   -1.6              -1           0.425  0.007209864103           1e+50
                   -1.6              -1           0.475  0.007207856923           1e+50
                   -1.6              -1           0.525   0.00720437989           1e+50
                   -1.6              -1           0.575  0.007199681653           1e+50
                   -1.6              -1           0.625   0.00719388949           1e+50
                   -1.6              -1           0.675  0.007187051842           1e+50
                   -1.6              -1           0.725  0.007179153898           1e+50
                   -1.6              -1           0.775  0.007170113272           1e+50
                   -1.6            -0.8           0.025           1e+50           1e+50
                   -1.6            -0.8           0.075           1e+50           1e+50
                   -1.6            -0.8           0.125           1e+50           1e+50
                   -1.6            -0.8           0.175           1e+50           1e+50
                   -1.6            -0.8           0.225    0.0176271475           1e+50
                   -1.6            -0.8           0.275   0.01768676657           1e+50
                   -1.6            -0.8           0.325   0.01771282873           1e+50
                   -1.6            -0.8           0.375   0.01772503589           1e+50
                   -1.6            -0.8           0.425   0.01772963474           1e+50
                   -1.6            -0.8           0.475   0.01772937942           1e+50
                   -1.6            -0.8           0.525   0.01772565539           1e+50
                   -1.6            -0.8           0.575   0.01771920442           1e+50
                   -1.6            -0.8           0.625   0.01771042255           1e+50
                   -1.6            -0.8           0.675   0.01769949237           1e+50
                   -1.6            -0.8           0.725   0.01768643643           1e+50
                   -1.6            -0.8           0.775   0.01767111797           1e+50
                   -1.6            -0.6           0.025           1e+50           1e+50
                   -1.6            -0.6           0.075           1e+50           1e+50
                   -1.6            -0.6           0.125           1e+50           1e+50
                   -1.6            -0.6           0.175           1e+50           1e+50
                   -1.6            -0.6           0.225           1e+50           1e+50
                   -1.6            -0.6           0.275   0.04308704431           1e+50
                   -1.6            -0.6           0.325   0.04319334279           1e+50
                   -1.6            -0.6           0.375    0.0432400752           1e+50
                   -1.6            -0.6           0.425   0.04326282712           1e+50
                   -1.6            -0.6           0.475   0.04327197828           1e+50
                   -1.6            -0.6           0.525   0.04327216106           1e+50
                   -1.6            -0.6           0.575   0.04326574864           1e+50
                   -1.6            -0.6           0.625   0.04325401322           1e+50
                   -1.6            -0.6           0.675   0.04323759708           1e+50
                   -1.6            -0.6           0.725   0.04321670618           1e+50
                   -1.6            -0.6           0.775   0.04319114498           1e+50
                   -1.6            -0.4           0.025           1e+50           1e+50
                   -1.6            -0.4           0.075           1e+50           1e+50
                   -1.6            -0.4           0.125           1e+50           1e+50
                   -1.6            -0.4           0.175           1e+50           1e+50
                   -1.6            -0.4           0.225           1e+50           1e+50
                   -1.6            -0.4           0.275           1e+50           1e+50
                   -1.6            -0.4           0.325           1e+50           1e+50
                   -1.6            -0.4           0.375    0.1040801855           1e+50
                   -1.6            -0.4           0.425    0.1041822244           1e+50
                   -1.6            -0.4           0.475    0.1042317533           1e+50
                   -1.6            -0.4           0.525     0.104253511           1e+50
                   -1.6            -0.4           0.575    0.1042571228           1e+50
                   -1.6            -0.4           0.625    0.1042472758           1e+50
                   -1.6            -0.4           0.675    0.1042263442           1e+50
                   -1.6            -0.4           0.725    0.1041953105           1e+50
                   -1.6            -0.4           0.775    0.1041540055           1e+50
                   -1.6            -0.2           0.025           1e+50           1e+50
                   -1.6            -0.2           0.075           1e+50           1e+50
                   -1.6            -0.2           0.125           1e+50           1e+50
                   -1.6            -0.2           0.175           1e+50           1e+50
                   -1.6            -0.2           0.225           1e+50           1e+50
                   -1.6            -0.2           0.275           1e+50           1e+50
                   -1.6            -0.2           0.325           1e+50           1e+50
                   -1.6            -0.2           0.375           1e+50           1e+50
                   -1.6            -0.2           0.425           1e+50           1e+50
                   -1.6            -0.2           0.475    0.2458472714           1e+50
                   -1.6            -0.2           0.525    0.2459967867           1e+50
                   -1.6            -0.2           0.575    0.2460621405           1e+50
                   -1.6            -0.2           0.625    0.2460825066           1e+50
                   -1.6            -0.2           0.675    0.2460712384           1e+50
                   -1.6            -0.2           0.725    0.2460336226           1e+50
                   -1.6            -0.2           0.775    0.2459700709           1e+50
                   -1.6               0           0.025           1e+50           1e+50
                   -1.6               0           0.075           1e+50           1e+50
                   -1.6               0           0.125           1e+50           1e+50
                   -1.6               0           0.175           1e+50           1e+50
                   -1.6               0           0.225           1e+50           1e+50
                   -1.6               0           0.275           1e+50           1e+50
                   -1.6               0           0.325           1e+50           1e+50
                   -1.6               0           0.375           1e+50           1e+50
                   -1.6               0           0.425           1e+50           1e+50
                   -1.6               0           0.475           1e+50           1e+50
                   -1.6               0           0.525           1e+50           1e+50
                   -1.6               0           0.575           1e+50           1e+50
                   -1.6               0           0.625           1e+50           1e+50
                   -1.6               0           0.675           1e+50           1e+50
                   -1.6               0           0.725           1e+50           1e+50
                   -1.6               0           0.775           1e+50           1e+50
                   -1.4              -4           0.025 3.579459567e-07           1e+50
                   -1.4              -4           0.075 3.725223094e-07           1e+50
                   -1.4              -4           0.125 3.690829819e-07           1e+50
                   -1.4              -4           0.175  3.62296735e-07           1e+50
                   -1.4              -4           0.225 3.530063746e-07           1e+50
                   -1.4              -4           0.275 3.414507499e-07           1e+50
                   -1.4              -4           0.325 3.277890007e-07           1e+50
                   -1.4              -4           0.375 3.121767409e-07           1e+50
                   -1.4              -4           0.425 2.947834778e-07           1e+50
                   -1.4              -4           0.475 2.757982486e-07           1e+50
                   -1.4              -4           0.525 2.554315669e-07           1e+50
                   -1.4              -4           0.575 2.339163765e-07           1e+50
                   -1.4              -4           0.625 2.115083504e-07           1e+50
                   -1.4              -4           0.675 1.884860868e-07           1e+50
                   -1.4              -4           0.725 1.651512039e-07           1e+50
                   -1.4              -4           0.775 1.418279345e-07           1e+50
                   -1.4            -3.8           0.025 5.142228483e-07           1e+50
                   -1.4            -3.8           0.075   5.4380225e-07           1e+50
                   -1.4            -3.8           0.125 5.405999319e-07           1e+50
                   -1.4            -3.8           0.175 5.326186447e-07           1e+50
                   -1.4            -3.8           0.225 5.214127068e-07           1e+50
                   -1.4            -3.8           0.275  5.07355654e-07           1e+50
                   -1.4            -3.8           0.325 4.906470007e-07           1e+50
                   -1.4            -3.8           0.375 4.714576619e-07           1e+50
                   -1.4            -3.8           0.425 4.499642226e-07           1e+50
                   -1.4            -3.8           0.475  4.26357925e-07           1e+50
                   -1.4            -3.8           0.525  4.00853604e-07           1e+50
                   -1.4            -3.8           0.575 3.736838079e-07           1e+50
                   -1.4            -3.8           0.625 3.451044705e-07           1e+50
                   -1.4            -3.8           0.675 3.153936578e-07           1e+50
                   -1.4            -3.8           0.725 2.848515201e-07           1e+50
                   -1.4            -3.8           0.775 2.537993525e-07           1e+50
                   -1.4            -3.6           0.025 8.180465093e-07           1e+50
                   -1.4            -3.6           0.075 8.798283515e-07           1e+50
                   -1.4            -3.6           0.125 8.777003202e-07           1e+50
                   -1.4            -3.6           0.175 8.680193418e-07           1e+50
                   -1.4            -3.6           0.225 8.538586928e-07           1e+50
                   -1.4            -3.6           0.275 8.358792345e-07           1e+50
                   -1.4            -3.6           0.325 8.143659351e-07           1e+50
                   -1.4            -3.6           0.375  7.89522283e-07           1e+50
                   -1.4            -3.6           0.425 7.615390477e-07           1e+50
                   -1.4            -3.6           0.475 7.306154509e-07           1e+50
                   -1.4            -3.6           0.525  6.96966983e-07           1e+50
                   -1.4            -3.6           0.575 6.608283617e-07           1e+50
                   -1.4            -3.6           0.625  6.22454744e-07           1e+50
                   -1.4            -3.6           0.675 5.821217677e-07           1e+50
                   -1.4            -3.6           0.725 5.401250973e-07           1e+50
                   -1.4            -3.6           0.775 4.967780345e-07           1e+50
                   -1.4            -3.4           0.025 1.440382091e-06           1e+50
                   -1.4            -3.4           0.075  1.57445217e-06           1e+50
                   -1.4            -3.4           0.125 1.575779985e-06           1e+50
                   -1.4            -3.4           0.175 1.563884054e-06           1e+50
                   -1.4            -3.4           0.225 1.545230899e-06           1e+50
                   -1.4            -3.4           0.275 1.521123118e-06           1e+50
                   -1.4            -3.4           0.325  1.49203648e-06           1e+50
                   -1.4            -3.4           0.375 1.458246347e-06           1e+50
                   -1.4            -3.4           0.425 1.419974774e-06           1e+50
                   -1.4            -3.4           0.475  1.37743539e-06           1e+50
                   -1.4            -3.4           0.525 1.330849598e-06           1e+50
                   -1.4            -3.4           0.575 1.280453117e-06           1e+50
                   -1.4            -3.4           0.625 1.226498643e-06           1e+50
                   -1.4            -3.4           0.675 1.169255505e-06           1e+50
                   -1.4            -3.4           0.725 1.109008167e-06           1e+50
                   -1.4            -3.4           0.775 1.046051621e-06           1e+50
                   -1.4            -3.2           0.025 2.779028196e-06           1e+50
                   -1.4            -3.2           0.075 3.081508086e-06           1e+50
                   -1.4            -3.2           0.125 3.092737665e-06           1e+50
                   -1.4            -3.2           0.175 3.078532406e-06           1e+50
                   -1.4            -3.2           0.225 3.053228674e-06           1e+50
                   -1.4            -3.2           0.275 3.019618033e-06           1e+50
                   -1.4            -3.2           0.325 2.978617909e-06           1e+50
                   -1.4            -3.2           0.375 2.930670531e-06           1e+50
                   -1.4            -3.2           0.425 2.876069978e-06           1e+50
                   -1.4            -3.2           0.475 2.815062452e-06           1e+50
                   -1.4            -3.2           0.525 2.747883155e-06           1e+50
                   -1.4            -3.2           0.575 2.674770154e-06           1e+50
                   -1.4            -3.2           0.625 2.595969842e-06           1e+50
                   -1.4            -3.2           0.675 2.511737657e-06           1e+50
                   -1.4            -3.2           0.725 2.422333699e-06           1e+50
                   -1.4            -3.2           0.775 2.328013048e-06           1e+50
                   -1.4              -3           0.025 5.780533415e-06           1e+50
                   -1.4              -3           0.075 6.487317743e-06           1e+50
                   -1.4              -3           0.125 6.525454846e-06           1e+50
                   -1.4              -3           0.175 6.510632024e-06           1e+50
                   -1.4              -3           0.225 6.475977142e-06           1e+50
                   -1.4              -3           0.275 6.427837051e-06           1e+50
                   -1.4              -3           0.325 6.368184296e-06           1e+50
                   -1.4              -3           0.375 6.297859477e-06           1e+50
                   -1.4              -3           0.425 6.217329265e-06           1e+50
                   -1.4              -3           0.475 6.126918332e-06           1e+50
                   -1.4              -3           0.525 6.026896166e-06           1e+50
                   -1.4              -3           0.575 5.917508269e-06           1e+50
                   -1.4              -3           0.625 5.798989321e-06           1e+50
                   -1.4              -3           0.675 5.671550466e-06           1e+50
                   -1.4              -3           0.725 5.535431803e-06           1e+50
                   -1.4              -3           0.775 5.390790503e-06           1e+50
                   -1.4            -2.8           0.025 1.272847914e-05           1e+50
                   -1.4            -2.8           0.075 1.443237559e-05           1e+50
                   -1.4            -2.8           0.125 1.454169988e-05           1e+50
                   -1.4            -2.8           0.175 1.453365031e-05           1e+50
