5.652738583587790799e-01 2.155905139537991067e-01 4.309108485861212062e-02 3.550720219748233764e-02 1.205229185229675370e-02 3.753459976340668258e-03 1.776225284720364022e-03 3.979990992907121630e-04 2.851307315669349900e-04 2.929975157203496924e-05 8.399682872758343789e-05 7.634737444057196560e-05 0.000000000000000000e+00
4.002265084009535290e-01 6.744109690425474923e-01 4.830335246959339690e-01 2.121264736143210206e-01 9.178067929125049984e-02 5.959092045587077030e-02 3.224629474606446194e-02 8.954650270413774468e-03 1.836744608298093934e-03 8.031378831608845846e-04 7.887853483771637775e-04 1.526947488811439312e-04 2.254967352221809039e-04
3.449963324026730088e-02 8.790758075016803785e-02 4.025979529458239004e-01 5.637217061319332867e-01 4.604056498753677507e-01 2.514094329763411073e-01 1.087830857427716652e-01 3.490826204366469232e-02 6.898867308999231951e-03 1.561436784008233148e-03 1.526823061807539841e-03 5.336423379356559915e-04 6.764902056665427930e-04
0.000000000000000000e+00 2.209093625348534234e-02 5.491729308971406154e-02 1.501902778956772655e-01 3.652275025160116595e-01 4.730405843090857987e-01 3.226824152845184090e-01 1.057229168937312280e-01 2.553679531904256769e-02 4.556728369663214442e-03 2.597420988620406917e-03 1.131274858004763196e-03 1.577311548036506228e-03
0.000000000000000000e+00 0.000000000000000000e+00 1.380056657805959867e-02 3.145747814773851986e-02 4.600925115657134024e-02 1.606492396839209469e-01 3.872727991514274826e-01 2.391038824450494871e-01 6.578416138027280702e-02 8.650824987361310434e-03 2.790581297783604944e-03 2.699602815364462744e-03 1.127483676110904547e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.409269689886786123e-03 1.706658326737064968e-02 3.603218412644899199e-02 1.127884677779046468e-01 2.965081554535714536e-01 1.316947106769967291e-01 2.567662860954459877e-02 4.335075988968217081e-03 2.409330961015899997e-03 1.799317512711618751e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.103682994467234245e-03 1.014505165890108862e-02 2.006778500319274586e-02 1.975716748866608030e-01 2.195889078587584808e-01 4.931183728768799568e-02 6.527720316538634590e-03 4.263100426046027153e-03 2.756626529461952014e-03
0.000000000000000000e+00 0.000000000000000000e+00 2.559577831856397079e-03 0.000000000000000000e+00 1.074974790402824813e-03 1.611065230667964180e-03 7.379546734639993652e-03 7.686020569034515693e-02 2.658025138771525353e-01 8.959768054240024870e-02 1.134832056515561009e-02 5.447254325467778928e-03 4.500615941302750500e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.587592322960813991e-03 1.518278111655376643e-03 9.432342962889674704e-04 1.945647692897811178e-03 2.167823495574496689e-02 1.685086789326216694e-01 1.431391208799948911e-01 1.891206568779849051e-02 6.330158308327261084e-03 5.321442190176997426e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.881592989844641005e-03 2.445293789881191129e-03 8.380206703620714931e-03 7.288758793730365504e-02 1.728233503385383230e-01 3.191785203083614963e-02 8.346301486758248706e-03 7.000982832951803229e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.103327422974963515e-03 4.201638795072206584e-03 2.091020187324471244e-02 1.541953366691403149e-01 4.924297488129927847e-02 1.148806642131120978e-02 1.155231940981200217e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.611061446059311794e-04 9.432342962889674704e-04 9.756783646636447722e-04 2.236241706458049969e-03 8.779126598539237214e-03 1.399255166539525030e-01 7.032274653882551740e-02 1.702043136622305788e-02 1.204233652989880610e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.123103241820944140e-04 7.373283300806205906e-04 4.534068988669886016e-03 9.190119547488344309e-02 1.012862282246028006e-01 2.627995105152274719e-02 1.214985613527922413e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.340606566552085994e-04 2.584917924272885602e-03 5.627136253152563439e-02 1.302086108756892735e-01 3.728176339120568838e-02 2.133124642637332022e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.586831245756156963e-04 1.999317399977255331e-03 3.050758020767301362e-02 1.382869865151426791e-01 4.945850606714592007e-02 2.248245442639510566e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.211226801605168041e-04 4.787532039651070130e-04 6.899977831477963151e-04 1.297342389759777864e-02 1.220968501886084828e-01 6.494347206748388168e-02 3.202789573226019759e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.624857659984809109e-04 7.753770008570228835e-03 1.161414480552637463e-01 8.543871866743331378e-02 4.684480195537143316e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.397897618315261584e-04 2.862399392447654949e-04 4.188787886859138450e-03 7.824401767824350207e-02 1.104826637429451031e-01 5.417167391728647946e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.145873609209925797e-04 2.413231282807661027e-03 4.963121455326918730e-02 1.232169956994020876e-01 7.041020062609483487e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.344942494616047889e-04 1.433051566475457218e-04 1.764985800347880582e-03 3.183062508791486417e-02 1.152207785412929231e-01 9.019593770078307426e-02
