# sin^2(2 Theta_emu) dm^2(eV^2)
1.59699782e-3 7.16633747e+0
1.76504506e-3 5.56849220e+0
1.76658890e-3 9.18577810e+0
1.96951652e-3 4.84794744e+0
1.97204691e-3 1.01109439e+1
2.02943279e-3 2.96483139e+0
2.06320904e-3 3.76703799e+0
2.11407990e-3 4.28548520e+0
2.12846405e-3 1.93576716e+1
2.13026282e-3 3.37287309e+0
2.20114007e-3 1.04014634e+1
2.25359103e-3 2.86939714e+0
2.30076620e-3 4.69894109e+1
2.31616956e-3 3.37695559e+1
2.32207361e-3 9.20449572e+1
2.32335073e-3 2.60662405e+1
2.35836754e-3 7.52426749e+1
2.36233046e-3 1.61280524e+1
2.37699325e-3 5.97035287e+1
2.39333982e-3 3.01995172e+1
2.41406714e-3 4.20726628e+1
2.41507712e-3 5.34564359e+1
2.45701802e-3 1.11352507e+1
2.48320621e-3 6.61405899e+1
2.52530467e-3 2.59097087e+0
2.63588813e-3 1.37208111e+1
2.64817638e-3 1.12790901e+1
2.81799079e-3 2.32194664e+0
3.17159663e-3 2.06721627e+0
3.48512496e-3 1.93969834e+0
3.91636479e-3 1.82358176e+0
4.37085106e-3 1.76195854e+0
4.77115033e-3 9.51694358e-1
4.87796454e-3 1.67959051e+0
5.27718821e-3 8.31362130e-1
5.28032250e-3 1.16793290e+0
5.76774583e-3 1.49968484e+0
5.88984533e-3 8.23029066e-1
6.57310210e-3 7.78227407e-1
7.33572731e-3 7.42013355e-1
8.18618751e-3 6.76215301e-1
9.13545097e-3 6.24259167e-1
1.01953620e-2 5.95098952e-1
1.13776487e-2 5.50511296e-1
1.26963994e-2 4.94828732e-1
1.41674070e-2 4.34199035e-1
1.57290138e-2 3.66185041e-1
1.70917273e-2 2.95791633e-1
1.85896184e-2 2.69119323e-1
2.07790870e-2 2.46857385e-1
2.30815760e-2 2.11234580e-1
2.57561276e-2 1.86655671e-1
2.87435124e-2 1.74823240e-1
3.20783570e-2 1.66573627e-1
3.58004704e-2 1.59623325e-1
3.99502603e-2 1.44013015e-1
4.45803825e-2 1.28786315e-1
4.97487938e-2 1.17405843e-1
5.55173104e-2 1.08037084e-1
6.19590344e-2 1.03475429e-1
6.91501437e-2 1.00716182e-1
7.71756596e-2 9.78777746e-2
8.61325329e-2 9.50699327e-2
9.61207220e-2 8.79394273e-2
1.07266198e-1 8.09220312e-2
1.19716957e-1 7.92158034e-2
1.33606854e-1 7.55562454e-2
1.49103287e-1 7.06930766e-2
1.66399496e-1 6.66952773e-2
1.85696528e-1 6.18534860e-2
2.07237797e-1 5.83859177e-2
2.31289037e-1 5.66520657e-2
2.58109545e-1 5.23485596e-2
2.88040970e-1 4.84474488e-2
3.21464960e-1 4.65951952e-2
3.58798382e-1 4.70820911e-2
4.04166106e-1 4.42204984e-2
4.42701432e-1 4.07582538e-2
4.98654220e-1 3.72435741e-2
5.58872973e-1 3.71211760e-2
6.15802639e-1 3.44898757e-2
6.93119407e-1 3.18663443e-2
7.73512484e-1 2.98462807e-2
8.63270111e-1 2.87051911e-2
9.21156096e-1 2.85118861e-2
