# sin^2(2 Theta_emu) dm^2(eV^2)
9.16019591e-1 2.82466062e-2
8.45140048e-1 2.96998857e-2
7.55089402e-1 3.08447633e-2
6.80150776e-1 3.21928620e-2
6.12649413e-1 3.39518334e-2
5.51847202e-1 3.63800149e-2
4.97079289e-1 3.89818560e-2
4.47746802e-1 3.99454356e-2
4.03310302e-1 4.21698256e-2
3.63283890e-1 4.44077683e-2
3.27229888e-1 4.64176975e-2
2.94754054e-1 4.87357595e-2
2.65501275e-1 5.06140261e-2
2.39151679e-1 5.46932869e-2
2.15417141e-1 5.73392052e-2
1.94038130e-1 5.89902608e-2
1.74780873e-1 6.25849571e-2
1.57434797e-1 6.85071809e-2
1.41810227e-1 7.30796129e-2
1.27736313e-1 7.69579308e-2
1.15059160e-1 7.87429227e-2
1.03640148e-1 8.06893429e-2
9.33544116e-2 8.73657719e-2
8.40894805e-2 9.42198608e-2
7.57440448e-2 9.92200867e-2
6.82268494e-2 1.04382032e-1
6.14556958e-2 1.09867031e-1
5.53565434e-2 1.15697649e-1
4.98626996e-2 1.23419754e-1
4.49140906e-2 1.27225839e-1
4.04566049e-2 1.32391612e-1
3.67395125e-2 1.46654396e-1
3.28248751e-2 1.52458889e-1
2.95671800e-2 1.60311026e-1
2.66327939e-2 1.66572015e-1
2.39896301e-2 1.74717008e-1
2.16087864e-2 1.81450568e-1
1.94642287e-2 1.88443637e-1
1.75325071e-2 2.01420476e-1
1.57924986e-2 2.16147272e-1
1.42251767e-2 2.27392378e-1
1.28134032e-2 2.54277854e-1
1.03962841e-2 2.57633207e-1
1.15417408e-2 2.60434003e-1
9.36450799e-3 2.65051635e-1
8.43513015e-3 2.80784824e-1
7.59798815e-3 2.97451918e-1
6.84392805e-3 3.32951064e-1
6.16470443e-3 3.49404949e-1
5.55289015e-3 3.60180087e-1
5.00179521e-3 3.71656169e-1
4.50539352e-3 3.95087226e-1
4.05825706e-3 4.28627595e-1
3.65549654e-3 4.61109179e-1
3.29270786e-3 4.70635212e-1
2.96592404e-3 4.88773400e-1
2.67157178e-3 5.14712490e-1
2.40643243e-3 5.53992451e-1
2.16760675e-3 5.87168150e-1
1.95248326e-3 6.30411505e-1
1.75870963e-3 6.83590108e-1
1.58416701e-3 7.01879273e-1
1.42694682e-3 7.26762591e-1
1.28532991e-3 8.10274551e-1
1.15776772e-3 8.91360399e-1
1.04286540e-3 9.74739292e-1
9.39366532e-4 1.06274877e+0
8.46139378e-4 1.09878889e+0
7.62164524e-4 1.13155041e+0
6.86523731e-4 1.19337669e+0
5.87261012e-4 1.33422767e+0
5.77969288e-4 1.48930000e+0
5.01736880e-4 1.67615799e+0
4.77296092e-4 1.87298527e+0
4.13475915e-4 2.09094075e+0
4.44241419e-4 2.33375941e+0
5.16245147e-4 2.83195305e+0
5.73124743e-4 3.17872076e+0
6.36271301e-4 3.64128107e+0
7.06375310e-4 4.10748070e+0
7.78634600e-4 4.66743804e+0
8.14371395e-4 5.31966716e+0
6.83332434e-4 6.81376737e+0
6.72520656e-4 7.60570629e+0
7.62164524e-4 8.39425770e+0
6.72520656e-4 9.21921465e+0
6.72520656e-4 1.06746687e+1
7.40745076e-4 1.28793641e+1
7.54956759e-4 1.55355282e+1
6.97324709e-4 1.97455611e+1
7.66704281e-4 2.28886451e+1
8.26276261e-4 2.37389573e+1
7.53364314e-4 2.97882623e+1
7.64582373e-4 3.94797943e+1
6.98746003e-4 4.31909837e+1
7.58829352e-4 4.91788566e+1
8.26276261e-4 6.71142016e+1
7.51021585e-4 7.52508649e+1
7.64041385e-4 8.38541867e+1
7.40055123e-4 9.36017328e+1
