9.25401004e-1 8.05634612e-1
8.99685133e-1 8.24495967e-1
8.53830319e-1 8.56284453e-1
8.10312617e-1 8.89894186e-1
7.69012908e-1 9.25752434e-1
7.29818147e-1 9.65638355e-1
6.92621050e-1 1.00960597e+0
6.57319801e-1 1.05911533e+0
6.23817773e-1 1.11105254e+0
5.92023263e-1 1.16436665e+0
5.61849244e-1 1.23917614e+0
5.33213123e-1 1.32410083e+0
5.06036517e-1 1.39462398e+0
4.80245038e-1 1.47580411e+0
4.55768090e-1 1.54921198e+0
4.32538673e-1 1.62137858e+0
4.10493205e-1 1.70659204e+0
3.89571341e-1 1.78728614e+0
3.69715816e-1 1.87933062e+0
3.50872279e-1 2.00678301e+0
3.32989153e-1 2.14216168e+0
3.16017487e-1 2.27369591e+0
2.99910826e-1 2.44093328e+0
2.84625084e-1 2.62134892e+0
2.70118420e-1 2.79350655e+0
2.55882662e-1 3.01671578e+0
2.48816847e-1 3.38536777e+0
2.52186136e-1 3.83221708e+0
2.58801001e-1 4.19319381e+0
2.71406073e-1 4.48773919e+0
2.85981891e-1 4.77927129e+0
3.01340500e-1 5.18606339e+0
3.17523941e-1 5.56751442e+0
3.34576511e-1 5.86012168e+0
3.50038954e-1 6.33129646e+0
3.56761369e-1 6.80267409e+0
3.62749302e-1 7.40055741e+0
3.69276515e-1 8.06211427e+0
3.80675781e-1 8.83320168e+0
3.90366154e-1 9.52336122e+0
3.97998216e-1 1.04549498e+1
4.05641677e-1 1.13011129e+1
4.11470451e-1 1.20164665e+1
4.00847489e-1 1.33092312e+1
4.08545669e-1 1.49720019e+1
4.23380468e-1 1.61853809e+1
4.30486546e-1 1.73664156e+1
4.27426595e-1 1.89362745e+1
4.15402757e-1 2.13382432e+1
4.19644695e-1 2.49809001e+1
4.33568402e-1 2.79475765e+1
4.51990736e-1 2.98093998e+1
4.33474690e-1 3.26420852e+1
4.27035870e-1 3.72302002e+1
4.34557388e-1 4.01304327e+1
4.42946984e-1 4.26450598e+1
4.24566895e-1 4.71922034e+1
4.27871275e-1 5.01121459e+1
