0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.	0.	0.0005913660555884093	0.	0.	0.	0.	0.	0.	0.00009498480243161094	0.00008643042350907519	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.	0.005037783375314861	0.	0.	0.0011944577161968467	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.4166666666666667	0.007556675062972292	0.010053222945002957	0.00035161744022503517	0.	0.0003272786777941417	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.00012944983818770226	0.	0.0001622849724115547	0.	0.	0.00024003840614498319	0.	0.	0.	0.	0.	0.	0.	0.	0.0010256410256410256	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.25	0.4256926952141058	0.21348314606741572	0.05942334739803094	0.027472527472527472	0.008836524300441826	0.004845874276484049	0.003009147809340395	0.0038469758495405003	0.0010448328267477203	0.0014693171996542783	0.00042466451503312384	0.0004299965600275198	0.	0.	0.00011020498126515319	0.0001259287243420224	0.00012944983818770226	0.00044280442804428045	0.0004868549172346641	0.0005797101449275362	0.0002126754572522331	0.00024003840614498319	0.00024195499637067505	0.0009624639076034649	0.0010245901639344263	0.0012484394506866417	0.001359311282283643	0.0005980861244019139	0.0021691973969631237	0.000881057268722467	0.0010256410256410256	0.	0.0015527950310559005	0.0022988505747126436	0.002577319587628866	0.00390625	0.	0.	0.	0.	0.013157894736842105	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.	0.4256926952141058	0.3122412773506801	0.18565400843881857	0.126134734830387	0.040418916707576504	0.03324808184143223	0.02034183919114107	0.012288950630476598	0.007503799392097265	0.003111495246326707	0.001443859351112621	0.002149982800137599	0.0016178149980966882	0.0008297033810412777	0.0008816398501212255	0.0013852159677622466	0.001035598705501618	0.0011808118081180813	0.0004868549172346641	0.0021256038647342996	0.002339430029774564	0.001200192030724916	0.0007258649891120251	0.0025665704202759063	0.00273224043715847	0.0020807324178110697	0.001359311282283643	0.0005980861244019139	0.0007230657989877079	0.000881057268722467	0.003076923076923077	0.001375515818431912	0.0015527950310559005	0.0022988505747126436	0.002577319587628866	0.	0.	0.	0.008547008547008548	0.008547008547008548	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.	0.042821158690176324	0.3122412773506801	0.2718002812939522	0.18466316292403248	0.12649320896743577	0.07107282272176606	0.0434520943668753	0.038576618935670014	0.01605243161094225	0.014606741573033709	0.009767283845761848	0.0046439628482972135	0.005138941758660068	0.002592823065753993	0.00275512453162883	0.0031482181085505604	0.0022006472491909383	0.0016236162361623616	0.00275884453099643	0.0005797101449275362	0.005316886431305828	0.0019203072491598655	0.0019356399709654004	0.003529034327879371	0.0017076502732240437	0.0012484394506866417	0.0036248300860897147	0.004784688995215311	0.0036153289949385392	0.0026431718061674008	0.0010256410256410256	0.0041265474552957355	0.004658385093167702	0.0022988505747126436	0.	0.00390625	0.013953488372093023	0.005494505494505495	0.	0.	0.	0.	0.	0.038461538461538464	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.	0.042821158690176324	0.06800709639266705	0.2718002812939522	0.26994744386048736	0.18491245295369008	0.10405168932561583	0.09304285026480501	0.056422312459927335	0.03428951367781155	0.021348314606741574	0.02097842704263632	0.014533883728930169	0.01094404263418348	0.008193320887782617	0.005951068988318272	0.004533434076312807	0.003236245954692557	0.0036900369003690036	0.004057124310288867	0.0021256038647342996	0.005316886431305828	0.002640422467594815	0.004113234938301476	0.003529034327879371	0.00273224043715847	0.0033291718684977114	0.0022655188038060714	0.0005980861244019139	0.0021691973969631237	0.0026431718061674008	0.003076923076923077	0.001375515818431912	0.0015527950310559005	0.	0.002577319587628866	0.	0.	0.005494505494505495	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.	0.027707808564231738	0.04671791839148433	0.08684950773558368	0.18466316292403248	0.18491245295369008	0.15210660923408265	0.09304285026480501	0.08260312032485574	0.07342325227963525	0.0456352636127917	0.03066077798539154	0.021241830065359478	0.016082984392843547	0.011926986102468368	0.008706193519947102	0.009948369223019771	0.01022653721682848	0.005313653136531365	0.004057124310288867	0.004830917874396135	0.005316886431305828	0.00600096015362458	0.0026615049600774254	0.003529034327879371	0.005806010928961749	0.004577611319184353	0.004984141368373357	0.0029904306220095694	0.005784526391901663	0.0026431718061674008	0.003076923076923077	0.0041265474552957355	0.004658385093167702	0.006896551724137931	0.002577319587628866	0.	0.	0.	0.	0.008547008547008548	0.013157894736842105	0.	0.	0.019230769230769232	0.021739130434782608	0.	0.	0.	0.	0.03225806451612903	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.	0.012594458438287154	0.021289178001182733	0.05942334739803094	0.08623984710941232	0.2704958271968581	0.22250639386189258	0.13601348098218585	0.1207522974994657	0.10733282674772036	0.06681071737251512	0.04484457278749788	0.04540763673890609	0.023505900266463646	0.02561709188964945	0.01862464183381089	0.014481803299332578	0.01022653721682848	0.011660516605166052	0.008763388510223954	0.006956521739130435	0.0076563164610803916	0.00600096015362458	0.006048874909266876	0.005453962143086301	0.003756830601092896	0.0033291718684977114	0.0022655188038060714	0.0029904306220095694	0.0036153289949385392	0.004405286343612335	0.005128205128205128	0.0041265474552957355	0.007763975155279503	0.	0.002577319587628866	0.01171875	0.009302325581395349	0.	0.	0.008547008547008548	0.	0.	0.	0.	0.	0.	0.	0.007246376811594203	0.	0.	0.	0.	0.	0.	0.
